# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-01-01 00:00:00
# Location = [  41.1310, -112.8960 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.421
# The following lines are formatted input for ncpaprop
#% 0, Z0, km, 1.421
#% 1, Z, km
#% 2, T, degK
#% 3, U, m/s
#% 4, V, m/s
#% 5, RHO, g/cm3
#% 6, P, mbar
  8.600      2.33157e+02       2.57732e+01      -1.65667e+01       4.95793e-04       3.31765e+02
  8.700      2.32348e+02       2.59271e+01      -1.64790e+01       4.90294e-04       3.26947e+02
  8.800      2.31535e+02       2.60886e+01      -1.63951e+01       4.84847e-04       3.22183e+02
  8.900      2.30719e+02       2.62541e+01      -1.63236e+01       4.79447e-04       3.17473e+02
  9.000      2.29904e+02       2.64197e+01      -1.62734e+01       4.74089e-04       3.12815e+02
  9.100      2.29089e+02       2.65820e+01      -1.62530e+01       4.68771e-04       3.08210e+02
  9.200      2.28278e+02       2.67372e+01      -1.62714e+01       4.63487e-04       3.03657e+02
  9.300      2.27471e+02       2.68816e+01      -1.63372e+01       4.58236e-04       2.99155e+02
  9.400      2.26669e+02       2.70140e+01      -1.64533e+01       4.53014e-04       2.94704e+02
  9.500      2.25872e+02       2.71380e+01      -1.66097e+01       4.47825e-04       2.90303e+02
  9.600      2.25077e+02       2.72584e+01      -1.67942e+01       4.42671e-04       2.85953e+02
  9.700      2.24283e+02       2.73797e+01      -1.69949e+01       4.37557e-04       2.81652e+02
  9.800      2.23487e+02       2.75065e+01      -1.71997e+01       4.32485e-04       2.77400e+02
  9.900      2.22689e+02       2.76433e+01      -1.73965e+01       4.27459e-04       2.73197e+02
 10.000      2.21887e+02       2.77948e+01      -1.75733e+01       4.22481e-04       2.69042e+02
 10.100      2.21079e+02       2.79656e+01      -1.77182e+01       4.17554e-04       2.64936e+02
 10.200      2.20262e+02       2.81601e+01      -1.78190e+01       4.12680e-04       2.60877e+02
 10.300      2.19437e+02       2.83831e+01      -1.78637e+01       4.07863e-04       2.56865e+02
 10.400      2.18600e+02       2.86390e+01      -1.78403e+01       4.03104e-04       2.52900e+02
 10.500      2.17750e+02       2.89325e+01      -1.77368e+01       3.98407e-04       2.48982e+02
 10.600      2.16889e+02       2.92648e+01      -1.75494e+01       3.93769e-04       2.45110e+02
 10.700      2.16021e+02       2.96314e+01      -1.72896e+01       3.89179e-04       2.41284e+02
 10.800      2.15153e+02       3.00267e+01      -1.69705e+01       3.84627e-04       2.37503e+02
 10.900      2.14292e+02       3.04455e+01      -1.66053e+01       3.80102e-04       2.33769e+02
 11.000      2.13442e+02       3.08824e+01      -1.62072e+01       3.75593e-04       2.30081e+02
 11.100      2.12611e+02       3.13319e+01      -1.57895e+01       3.71091e-04       2.26438e+02
 11.200      2.11805e+02       3.17888e+01      -1.53651e+01       3.66586e-04       2.22840e+02
 11.300      2.11030e+02       3.22476e+01      -1.49475e+01       3.62068e-04       2.19288e+02
 11.400      2.10291e+02       3.27030e+01      -1.45496e+01       3.57528e-04       2.15781e+02
 11.500      2.09596e+02       3.31496e+01      -1.41848e+01       3.52958e-04       2.12319e+02
 11.600      2.08950e+02       3.35820e+01      -1.38661e+01       3.48350e-04       2.08901e+02
 11.700      2.08360e+02       3.39949e+01      -1.36068e+01       3.43696e-04       2.05528e+02
 11.800      2.07832e+02       3.43829e+01      -1.34201e+01       3.38989e-04       2.02200e+02
 11.900      2.07372e+02       3.47406e+01      -1.33189e+01       3.34222e-04       1.98915e+02
 12.000      2.06982e+02       3.50644e+01      -1.33080e+01       3.29397e-04       1.95674e+02
 12.100      2.06659e+02       3.53536e+01      -1.33791e+01       3.24523e-04       1.92479e+02
 12.200      2.06399e+02       3.56074e+01      -1.35227e+01       3.19614e-04       1.89328e+02
 12.300      2.06198e+02       3.58253e+01      -1.37295e+01       3.14679e-04       1.86223e+02
 12.400      2.06052e+02       3.60066e+01      -1.39899e+01       3.09731e-04       1.83165e+02
 12.500      2.05957e+02       3.61506e+01      -1.42946e+01       3.04778e-04       1.80153e+02
 12.600      2.05909e+02       3.62569e+01      -1.46342e+01       2.99832e-04       1.77188e+02
